Player_Id,Year,Fumbles,Rushing_Yards,Receiving_Yards,Rushing_TD,Receptions,Recieving_TD,Fantasy_Reception_Points,Fantasy_Rushing_Points,Fantasy_Standard_Reciving_Points,Total_Standard,Total_PPR
darren-sproles,2017,1,220,73,2,7,0,7,34,7.3,40.3,47.3
phillip-dorsett,2015,0,7,225,0,18,1,18,0.7,28.5,29.2,47.2
alfred-morris,2020,0,243,19,2,3,1,3,36.3,7.9,44.199999999999996,47.199999999999996
devin-duvernay,2020,0,70,201,0,20,0,20,7,20.1,27.1,47.1
chester-rogers,2016,0,8,273,0,19,0,19,0.8,27.3,28.1,47.1
golden-tate,2010,0,34,227,0,21,0,21,3.4,22.7,26.099999999999998,47.099999999999994
ted-ginn,2011,0,60,220,0,19,0,19,6,22,28,47
blake-bortles,2016,5,310,20,2,1,1,1,43,8,46,47
charles-clay,2018,0,15,184,1,21,0,21,7.5,18.4,25.9,46.9
curtis-samuel,2017,0,84,115,2,15,0,15,20.4,11.5,31.9,46.9
jeff-wilson,2019,0,105,34,4,3,1,3,34.5,9.4,43.9,46.9
brandon-bolden,2017,0,271,7,3,1,0,1,45.1,0.7,45.800000000000004,46.800000000000004
brandon-bolden,2019,0,207,111,0,9,1,9,20.7,17.1,37.8,46.8
mohamed-sanu,2020,0,51,187,0,17,1,17,5.1,24.7,29.799999999999997,46.8
golden-tate,2010,0,31,227,0,21,0,21,3.1,22.7,25.8,46.8
rhett-ellison,2019,0,1,167,1,18,1,18,6.1,22.7,28.799999999999997,46.8
golden-tate,2010,0,30,227,0,21,0,21,3,22.7,25.7,46.7
chester-rogers,2019,0,8,179,0,16,2,16,0.8,29.9,30.7,46.7
benjamin-watson,2014,0,11,136,0,20,2,20,1.1,25.6,26.700000000000003,46.7
wendell-smallwood,2017,0,174,103,1,13,0,13,23.4,10.3,33.7,46.7
robert-turbin,2014,1,10,186,0,16,2,16,1,30.6,30.6,46.6
lesean-mccoy,2014,0,31,155,0,28,0,28,3.1,15.5,18.6,46.6
devontae-booker,2019,1,299,57,1,6,0,6,35.9,5.7,40.6,46.6
bilal-powell,2019,1,313,33,1,7,0,7,37.3,3.3,39.599999999999994,46.599999999999994
alfred-morris,2013,0,238,78,1,9,0,9,29.8,7.8,37.6,46.599999999999994
albert-wilson,2014,0,45,260,0,16,0,16,4.5,26,30.5,46.5
jakeem-grant,2017,0,12,203,0,13,2,13,1.2,32.3,33.5,46.5
chris-moore,2018,0,19,196,0,19,1,19,1.9,25.6,27.5,46.5
paul-perkins,2019,1,456,9,0,1,0,1,45.6,0.9,45.5,46.5
wayne-gallman,2018,0,176,89,1,14,0,14,23.6,8.9,32.5,46.5
dwayne-harris,2012,0,12,222,0,17,1,17,1.2,28.2,29.4,46.4
dwayne-harris,2012,0,12,222,0,17,1,17,1.2,28.2,29.4,46.4
damien-williams,2017,1,59,155,0,20,1,20,5.9,21.5,26.4,46.4
de-anthony-thomas,2015,0,34,140,1,17,1,17,9.4,20,29.4,46.4
tavon-austin,2019,1,47,177,1,13,1,13,10.7,23.7,33.4,46.4
marcus-mariota,2015,2,252,41,2,1,1,1,37.2,10.1,45.300000000000004,46.300000000000004
virgil-green,2018,0,3,210,0,19,1,19,0.3,27,27.3,46.3
chris-moore,2018,0,17,196,0,19,1,19,1.7,25.6,27.3,46.3
dion-lewis,2016,1,209,94,0,17,0,17,20.9,9.4,29.299999999999997,46.3
kyle-juszczyk,2014,0,31,182,0,19,1,19,3.1,24.2,27.3,46.3
travis-benjamin,2018,0,96,186,0,12,1,12,9.6,24.6,34.2,46.2
delanie-walker,2007,0,18,174,0,21,1,21,1.8,23.4,25.2,46.2
brandon-bolden,2019,1,91,111,2,9,1,9,21.1,17.1,37.2,46.2
brian-hill,2018,0,323,9,2,1,0,1,44.3,0.9,45.199999999999996,46.199999999999996
andy-dalton,2014,5,184,18,4,1,1,1,42.4,7.8,45.199999999999996,46.199999999999996
delanie-walker,2009,0,18,233,0,21,0,21,1.8,23.3,25.1,46.1
darren-sproles,2007,1,220,31,2,10,0,10,34,3.1,36.1,46.1
kalen-ballage,2018,0,135,56,3,9,0,9,31.5,5.6,37.1,46.1
mohamed-sanu,2020,0,44,187,0,17,1,17,4.4,24.7,29.1,46.099999999999994
damien-williams,2015,1,59,142,0,21,1,21,5.9,20.2,25.1,46.099999999999994
raheem-mostert,2019,1,30,180,0,14,2,14,3,30,32,46
keesean-johnson,2019,0,3,187,0,21,1,21,0.3,24.7,25,46
dwayne-harris,2012,0,7,222,0,17,1,17,0.7,28.2,28.9,45.9
golden-tate,2010,0,22,227,0,21,0,21,2.2,22.7,24.9,45.9
marshawn-lynch,2010,0,34,145,1,22,0,22,9.4,14.5,23.9,45.9
jakeem-grant,2017,0,5,203,0,13,2,13,0.5,32.3,32.8,45.8
ted-ginn,2011,0,48,220,0,19,0,19,4.8,22,26.8,45.8
dwayne-harris,2012,0,6,222,0,17,1,17,0.6,28.2,28.8,45.8
desean-jackson,2019,0,29,159,1,9,2,9,8.9,27.9,36.8,45.8
marshawn-lynch,2007,0,34,184,1,18,0,18,9.4,18.4,27.799999999999997,45.8
malcolm-brown,2018,1,246,52,1,5,1,5,30.6,11.2,40.8,45.8
ty-montgomery,2019,1,188,90,1,13,0,13,24.8,9,32.8,45.8
golden-tate,2010,0,20,227,0,21,0,21,2,22.7,24.7,45.7
rod-smith,2017,0,5,202,0,19,1,19,0.5,26.2,26.7,45.7
tevin-coleman,2015,3,392,14,1,2,0,2,45.2,1.4,43.6,45.6
delanie-walker,2007,0,11,174,0,21,1,21,1.1,23.4,24.5,45.5
curtis-samuel,2017,0,130,115,1,15,0,15,19,11.5,30.5,45.5
deshaun-watson,2019,1,269,6,2,1,1,1,38.9,6.6,44.5,45.5
jeff-wilson,2018,3,266,98,0,12,0,12,26.6,9.8,33.400000000000006,45.400000000000006
delanie-walker,2009,0,11,233,0,21,0,21,1.1,23.3,24.400000000000002,45.400000000000006
taysom-hill,2020,0,156,98,1,8,1,8,21.6,15.8,37.400000000000006,45.400000000000006
adrian-peterson,2011,0,75,139,0,18,1,18,7.5,19.9,27.4,45.4
jakeem-grant,2017,0,1,203,0,13,2,13,0.1,32.3,32.4,45.4
golden-tate,2010,0,16,227,0,21,0,21,1.6,22.7,24.3,45.3
alfred-morris,2015,0,238,55,1,10,0,10,29.8,5.5,35.3,45.3
kyle-juszczyk,2014,1,30,182,0,19,1,19,3,24.2,26.2,45.2
c-j-ham,2019,0,13,149,1,17,1,17,7.3,20.9,28.2,45.2
ed-dickson,2018,0,9,143,0,12,3,12,0.9,32.3,33.199999999999996,45.199999999999996
j-d-mckissic,2016,1,365,16,1,2,0,2,42.5,1.6,43.1,45.1
golden-tate,2010,0,14,227,0,21,0,21,1.4,22.7,24.099999999999998,45.099999999999994
russell-shepard,2017,0,19,202,0,17,1,17,1.9,26.2,28.099999999999998,45.099999999999994
alfred-morris,2018,0,238,73,1,8,0,8,29.8,7.3,37.1,45.099999999999994
jacoby-brissett,2019,3,228,2,4,1,0,1,46.8,0.2,44,45
geronimo-allison,2016,0,7,202,0,12,2,12,0.7,32.2,32.900000000000006,44.900000000000006
delanie-walker,2007,0,5,174,0,21,1,21,0.5,23.4,23.9,44.9
ted-ginn,2011,0,39,220,0,19,0,19,3.9,22,25.9,44.9
wayne-gallman,2018,1,110,89,2,14,0,14,23,8.9,30.9,44.9
delanie-walker,2009,0,5,233,0,21,0,21,0.5,23.3,23.8,44.8
desean-jackson,2020,0,12,236,0,14,1,14,1.2,29.6,30.8,44.8
andy-dalton,2014,0,120,18,4,1,1,1,36,7.8,43.8,44.8
robert-turbin,2015,0,354,23,0,7,0,7,35.4,2.3,37.699999999999996,44.699999999999996
darren-sproles,2017,0,244,73,1,7,0,7,30.4,7.3,37.699999999999996,44.699999999999996
robert-turbin,2017,1,310,56,0,9,0,9,31,5.6,35.6,44.6
raheem-mostert,2019,0,6,180,0,14,2,14,0.6,30,30.6,44.6
albert-wilson,2014,0,26,260,0,16,0,16,2.6,26,28.6,44.6
cordarrelle-patterson,2020,0,103,132,0,21,0,21,10.3,13.2,23.5,44.5
marshawn-lynch,2017,0,34,151,1,20,0,20,9.4,15.1,24.5,44.5
t-j-yeldon,2020,2,253,22,2,1,1,1,37.3,8.2,43.5,44.5
marvin-jones,2012,0,3,201,0,18,1,18,0.3,26.1,26.400000000000002,44.400000000000006
ed-dickson,2012,0,9,225,0,21,0,21,0.9,22.5,23.4,44.4
kalen-ballage,2019,1,191,63,1,14,0,14,25.1,6.3,30.400000000000002,44.4
bennie-fowler,2019,0,20,193,0,23,0,23,2,19.3,21.3,44.3
deandre-carter,2018,0,7,216,0,22,0,22,0.7,21.6,22.3,44.3
desean-jackson,2020,0,7,236,0,14,1,14,0.7,29.6,30.3,44.3
bo-scarbrough,2019,1,377,5,1,1,0,1,43.7,0.5,43.2,44.2
ted-ginn,2010,0,98,163,0,12,1,12,9.8,22.3,32.1,44.1
golden-tate,2010,0,4,227,0,21,0,21,0.4,22.7,23.099999999999998,44.099999999999994
adrian-peterson,2011,1,72,139,0,18,1,18,7.2,19.9,26.099999999999998,44.099999999999994
russell-shepard,2017,0,9,202,0,17,1,17,0.9,26.2,27.099999999999998,44.099999999999994
robert-turbin,2013,1,310,60,0,8,0,8,31,6,36,44
russell-wilson,2016,3,376,14,0,2,1,2,37.6,7.4,42,44
marqise-lee,2015,0,38,191,0,15,1,15,3.8,25.1,28.900000000000002,43.900000000000006
bennie-fowler,2018,0,20,199,0,16,1,16,2,25.9,27.9,43.9
ted-ginn,2011,0,29,220,0,19,0,19,2.9,22,24.9,43.9
kyle-juszczyk,2014,0,7,182,0,19,1,19,0.7,24.2,24.9,43.9
jeremy-mcnichols,2020,0,204,55,1,12,0,12,26.4,5.5,31.9,43.9
malcolm-brown,2017,1,246,53,1,9,0,9,30.6,5.3,34.9,43.9
justin-jackson,2019,0,206,22,2,9,0,9,32.6,2.2,34.800000000000004,43.800000000000004
spencer-ware,2019,0,246,22,2,5,0,5,36.6,2.2,38.800000000000004,43.800000000000004
desean-jackson,2020,0,2,236,0,14,1,14,0.2,29.6,29.8,43.8
tavon-austin,2018,1,47,140,1,8,2,8,10.7,26,35.7,43.7
marqise-lee,2015,0,35,191,0,15,1,15,3.5,25.1,28.6,43.6
albert-wilson,2014,0,16,260,0,16,0,16,1.6,26,27.6,43.6
ted-ginn,2011,0,26,220,0,19,0,19,2.6,22,24.6,43.6
kyle-juszczyk,2014,0,3,182,0,19,1,19,0.3,24.2,24.5,43.5
darren-sproles,2007,0,244,31,1,10,0,10,30.4,3.1,33.5,43.5
kenyan-drake,2016,0,179,46,2,9,0,9,29.9,4.6,34.5,43.5
chad-williams,2018,0,33,171,0,17,1,17,3.3,23.1,26.400000000000002,43.400000000000006
cordarrelle-patterson,2019,0,121,83,2,11,0,11,24.1,8.3,32.400000000000006,43.400000000000006
spencer-ware,2018,0,10,224,0,20,0,20,1,22.4,23.4,43.4
corey-clement,2020,2,259,25,2,5,0,5,37.9,2.5,38.4,43.4
ryan-tannehill,2015,1,185,9,4,1,0,1,42.5,0.9,42.4,43.4
mohamed-sanu,2020,0,16,187,0,17,1,17,1.6,24.7,26.3,43.3
mohamed-sanu,2020,0,15,187,0,17,1,17,1.5,24.7,26.2,43.2
de-anthony-thomas,2017,0,29,143,0,14,2,14,2.9,26.3,29.2,43.2
travis-benjamin,2018,0,66,186,0,12,1,12,6.6,24.6,31.200000000000003,43.2
spencer-ware,2015,0,246,5,2,6,0,6,36.6,0.5,37.1,43.1
bilal-powell,2014,0,229,92,0,11,0,11,22.9,9.2,32.099999999999994,43.099999999999994
golden-tate,2010,1,4,227,0,21,0,21,0.4,22.7,22.099999999999998,43.099999999999994
rex-burkhead,2015,1,186,94,0,10,1,10,18.6,15.4,33,43
darren-sproles,2005,0,330,10,1,3,0,3,39,1,40,43
marcus-mariota,2018,7,349,21,2,1,0,1,46.9,2.1,42,43
brandon-bolden,2013,0,67,152,0,21,0,21,6.7,15.2,21.9,42.9
brandon-bolden,2016,0,274,15,2,2,0,2,39.4,1.5,40.9,42.9
james-develin,2018,0,8,61,4,12,0,12,24.8,6.1,30.9,42.9
ted-ginn,2014,0,98,190,0,14,0,14,9.8,19,28.8,42.8
javon-wims,2019,0,2,186,0,18,1,18,0.2,24.6,24.8,42.8
mohamed-sanu,2020,0,11,187,0,17,1,17,1.1,24.7,25.8,42.8
ted-ginn,2011,0,18,220,0,19,0,19,1.8,22,23.8,42.8
darrel-williams,2018,1,141,27,3,3,1,3,32.1,8.7,39.8,42.8
mohamed-sanu,2020,0,10,187,0,17,1,17,1,24.7,25.7,42.7
russell-shepard,2018,0,19,188,0,10,2,10,1.9,30.8,32.7,42.7
darren-sproles,2017,0,164,73,2,7,0,7,28.4,7.3,35.699999999999996,42.699999999999996
alex-smith,2016,2,134,3,5,1,0,1,43.4,0.3,41.699999999999996,42.699999999999996
chris-thompson,2020,0,20,146,0,20,1,20,2,20.6,22.6,42.6
albert-wilson,2014,0,6,260,0,16,0,16,0.6,26,26.6,42.6
dion-lewis,2016,0,102,94,1,17,0,17,16.2,9.4,25.6,42.6
bilal-powell,2019,2,343,33,0,7,0,7,34.3,3.3,35.599999999999994,42.599999999999994
devonta-freeman,2020,1,248,58,1,7,0,7,30.8,5.8,35.6,42.599999999999994
brandon-bolden,2012,0,274,11,2,2,0,2,39.4,1.1,40.5,42.5
tavon-austin,2019,0,55,177,0,13,1,13,5.5,23.7,29.2,42.2
mohamed-sanu,2020,0,5,187,0,17,1,17,0.5,24.7,25.2,42.2
brandon-bolden,2014,0,274,8,2,2,0,2,39.4,0.8,40.199999999999996,42.199999999999996
ted-ginn,2011,0,11,220,0,19,0,19,1.1,22,23.1,42.1
malcolm-brown,2020,1,39,162,0,23,0,23,3.9,16.2,19.099999999999998,42.099999999999994
darrel-williams,2019,0,44,167,0,15,1,15,4.4,22.7,27.1,42.099999999999994
mohamed-sanu,2020,0,3,187,0,17,1,17,0.3,24.7,25,42
matt-breida,2020,2,254,96,0,9,0,9,25.4,9.6,33,42
ty-montgomery,2015,0,14,136,0,15,2,15,1.4,25.6,27,42
maxx-williams,2019,0,8,202,0,15,1,15,0.8,26.2,27,42
ed-dickson,2015,0,9,121,0,17,2,17,0.9,24.1,25,42
jakeem-grant,2019,0,5,164,1,19,0,19,6.5,16.4,22.9,41.9
josh-mccown,2006,4,124,15,5,2,0,2,42.4,1.5,39.9,41.9
maxx-williams,2019,0,6,202,0,15,1,15,0.6,26.2,26.8,41.8
chris-thompson,2020,0,12,146,0,20,1,20,1.2,20.6,21.8,41.8
marqise-lee,2015,0,17,191,0,15,1,15,1.7,25.1,26.8,41.8
alex-smith,2016,1,355,3,1,1,0,1,41.5,0.3,40.8,41.8
rex-burkhead,2018,0,27,131,1,14,1,14,8.7,19.1,27.8,41.8
andre-roberts,2016,0,29,188,0,14,1,14,2.9,24.8,27.7,41.7
ted-ginn,2011,0,7,220,0,19,0,19,0.7,22,22.7,41.7
russell-shepard,2018,0,9,188,0,10,2,10,0.9,30.8,31.7,41.7
ted-ginn,2011,0,6,220,0,19,0,19,0.6,22,22.6,41.6
de-anthony-thomas,2014,0,29,156,0,23,0,23,2.9,15.6,18.5,41.5
andre-roberts,2016,0,27,188,0,14,1,14,2.7,24.8,27.5,41.5
lamar-miller,2012,0,250,45,1,6,0,6,31,4.5,35.5,41.5
justice-hill,2020,0,225,20,2,5,0,5,34.5,2,36.5,41.5
darren-sproles,2007,0,164,31,2,10,0,10,28.4,3.1,31.5,41.5
darren-sproles,2019,1,220,24,2,6,0,6,34,2.4,35.4,41.4
tavon-austin,2020,0,224,20,2,5,0,5,34.4,2,36.4,41.4
ameer-abdullah,2019,0,115,88,0,15,1,15,11.5,14.8,26.3,41.3
ted-ginn,2011,0,3,220,0,19,0,19,0.3,22,22.3,41.3
jamize-olawale,2016,0,6,227,0,12,1,12,0.6,28.7,29.3,41.3
alfred-morris,2017,0,238,45,1,7,0,7,29.8,4.5,34.3,41.3
travis-benjamin,2018,0,45,186,0,12,1,12,4.5,24.6,29.1,41.1
ted-ginn,2010,0,68,163,0,12,1,12,6.8,22.3,29.1,41.1
bilal-powell,2017,1,21,170,0,23,0,23,2.1,17,18.1,41.1
ito-smith,2020,0,106,75,1,17,0,17,16.6,7.5,24.1,41.1
brandon-bolden,2017,0,274,7,2,1,0,1,39.4,0.7,40.1,41.1
adrian-peterson,2008,0,75,125,0,21,0,21,7.5,12.5,20,41
desean-jackson,2019,0,41,159,0,9,2,9,4.1,27.9,32,41
robert-turbin,2017,0,264,56,0,9,0,9,26.4,5.6,32,41
marquise-goodwin,2019,0,44,186,0,12,1,12,4.4,24.6,29,41
marqise-lee,2015,0,9,191,0,15,1,15,0.9,25.1,26,41
chad-williams,2018,0,9,171,0,17,1,17,0.9,23.1,24,41
brandon-bolden,2019,0,89,111,1,9,1,9,14.9,17.1,32,41
andre-roberts,2016,0,21,188,0,14,1,14,2.1,24.8,26.900000000000002,40.900000000000006
jeremy-hill,2016,0,25,174,0,21,0,21,2.5,17.4,19.9,40.9
de-anthony-thomas,2017,0,6,143,0,14,2,14,0.6,26.3,26.900000000000002,40.9
malcolm-brown,2020,0,17,162,0,23,0,23,1.7,16.2,17.9,40.9
c-j-prosise,2019,0,172,76,1,10,0,10,23.2,7.6,30.799999999999997,40.800000000000004
andre-roberts,2016,0,20,188,0,14,1,14,2,24.8,26.8,40.8
de-anthony-thomas,2017,0,5,143,0,14,2,14,0.5,26.3,26.8,40.8
isaiah-mckenzie,2018,0,49,179,0,18,0,18,4.9,17.9,22.799999999999997,40.8
desean-jackson,2019,0,38,159,0,9,2,9,3.8,27.9,31.7,40.7
travis-benjamin,2018,0,41,186,0,12,1,12,4.1,24.6,28.700000000000003,40.7
de-anthony-thomas,2017,0,4,143,0,14,2,14,0.4,26.3,26.7,40.7
alfred-morris,2020,0,238,19,1,3,1,3,29.8,7.9,37.7,40.699999999999996
scott-miller,2019,0,16,200,0,13,1,13,1.6,26,27.6,40.6
robert-turbin,2017,0,199,56,1,9,0,9,25.9,5.6,31.5,40.5
josh-adams,2018,0,157,58,2,7,0,7,27.7,5.8,33.5,40.5
robert-turbin,2013,0,264,60,0,8,0,8,26.4,6,32.4,40.4
scott-miller,2019,0,14,200,0,13,1,13,1.4,26,27.4,40.4
anthony-sherman,2013,0,9,155,0,18,1,18,0.9,21.5,22.4,40.4
jonathan-williams,2019,0,235,59,1,5,0,5,29.5,5.9,35.4,40.4
ryan-tannehill,2018,4,311,3,1,1,1,1,37.1,6.3,39.4,40.4
alfred-morris,2016,0,243,11,2,3,0,3,36.3,1.1,37.4,40.4
a-j-dillon,2020,0,242,21,2,2,0,2,36.2,2.1,38.300000000000004,40.300000000000004
ted-ginn,2010,0,60,163,0,12,1,12,6,22.3,28.3,40.3
anthony-sherman,2013,0,8,155,0,18,1,18,0.8,21.5,22.3,40.3
anthony-sherman,2013,0,8,155,0,18,1,18,0.8,21.5,22.3,40.3
bilal-powell,2014,0,141,92,1,11,0,11,20.1,9.2,29.3,40.3
paul-perkins,2016,0,90,162,0,15,0,15,9,16.2,25.2,40.2
marqise-lee,2015,0,1,191,0,15,1,15,0.1,25.1,25.200000000000003,40.2
rex-burkhead,2016,0,27,145,1,17,0,17,8.7,14.5,23.2,40.2
c-j-prosise,2016,0,23,208,0,17,0,17,2.3,20.8,23.1,40.1
nick-foles,2018,2,221,10,3,1,0,1,40.1,1,39.1,40.1
parris-campbell,2019,0,34,127,0,18,1,18,3.4,18.7,22.099999999999998,40.099999999999994
darren-sproles,2017,1,267,73,0,7,0,7,26.7,7.3,33,40
alex-erickson,2018,0,33,167,0,20,0,20,3.3,16.7,20,40
tavon-austin,2020,0,270,20,1,5,0,5,33,2,35,40
ameer-abdullah,2019,0,101,88,0,15,1,15,10.1,14.8,24.9,39.900000000000006
de-anthony-thomas,2015,0,29,140,0,17,1,17,2.9,20,22.9,39.9
jordan-akins,2018,0,4,225,0,17,0,17,0.4,22.5,22.9,39.9
robert-turbin,2013,0,199,60,1,8,0,8,25.9,6,31.9,39.9
marvin-hall,2019,0,7,261,0,7,1,7,0.7,32.1,32.800000000000004,39.800000000000004
logan-thomas,2019,0,5,173,0,16,1,16,0.5,23.3,23.8,39.8
ted-ginn,2014,0,68,190,0,14,0,14,6.8,19,25.8,39.8
anthony-sherman,2013,0,3,155,0,18,1,18,0.3,21.5,21.8,39.8
anthony-sherman,2013,0,3,155,0,18,1,18,0.3,21.5,21.8,39.8
derek-carrier,2015,0,27,141,0,17,1,17,2.7,20.1,22.8,39.8
dion-lewis,2012,0,234,24,2,2,0,2,35.4,2.4,37.8,39.8
anthony-sherman,2013,0,2,155,0,18,1,18,0.2,21.5,21.7,39.7
adrian-peterson,2008,1,72,125,0,21,0,21,7.2,12.5,18.7,39.7
chris-carson,2017,0,208,59,0,7,1,7,20.8,11.9,32.7,39.7
c-j-ham,2019,0,18,149,0,17,1,17,1.8,20.9,22.7,39.7
raheem-mostert,2020,1,30,156,0,16,1,16,3,21.6,23.6,39.6
raheem-mostert,2018,1,261,25,1,6,0,6,32.1,2.5,33.6,39.6
c-j-ham,2019,0,17,149,0,17,1,17,1.7,20.9,22.599999999999998,39.599999999999994
james-white,2014,0,263,23,1,5,0,5,32.3,2.3,34.599999999999994,39.599999999999994
patrick-laird,2020,0,168,68,1,10,0,10,22.8,6.8,29.6,39.599999999999994
bennie-fowler,2016,0,20,145,0,11,2,11,2,26.5,28.5,39.5
tavon-austin,2018,0,55,140,0,8,2,8,5.5,26,31.5,39.5
jeremy-hill,2015,1,116,79,0,15,1,15,11.6,13.9,24.5,39.5
tim-patrick,2019,0,17,218,0,16,0,16,1.7,21.8,23.5,39.5
andre-roberts,2016,0,7,188,0,14,1,14,0.7,24.8,25.5,39.5
virgil-green,2017,0,3,191,0,14,1,14,0.3,25.1,25.400000000000002,39.400000000000006
n-keal-harry,2019,0,49,105,0,12,2,12,4.9,22.5,27.4,39.4
robert-turbin,2015,1,310,23,0,7,0,7,31,2.3,32.3,39.3
alex-erickson,2017,0,33,180,0,12,1,12,3.3,24,27.3,39.3
russell-wilson,2016,2,259,14,1,2,1,2,31.9,7.4,37.3,39.3
dion-lewis,2016,0,69,94,1,17,0,17,12.9,9.4,22.3,39.3
de-anthony-thomas,2014,0,6,156,0,23,0,23,0.6,15.6,16.2,39.2
jaylen-samuels,2020,0,256,46,0,9,0,9,25.6,4.6,30.200000000000003,39.2
marvin-hall,2019,0,1,261,0,7,1,7,0.1,32.1,32.2,39.2
de-anthony-thomas,2014,0,5,156,0,23,0,23,0.5,15.6,16.1,39.1
ted-ginn,2010,0,48,163,0,12,1,12,4.8,22.3,27.1,39.1
alex-collins,2016,0,77,84,2,11,0,11,19.7,8.4,28.1,39.1
ted-ginn,2014,0,60,190,0,14,0,14,6,19,25,39
deandre-washington,2016,1,115,115,0,17,0,17,11.5,11.5,22,39
vance-mcdonald,2017,0,2,188,0,14,1,14,0.2,24.8,25,39
de-anthony-thomas,2014,0,4,156,0,23,0,23,0.4,15.6,16,39
brett-hundley,2017,2,270,10,2,1,0,1,39,1,38,39
alex-erickson,2018,0,22,167,0,20,0,20,2.2,16.7,18.9,38.9
darren-sproles,2007,1,267,31,0,10,0,10,26.7,3.1,28.8,38.800000000000004
tavon-austin,2017,0,151,47,1,13,0,13,21.1,4.7,25.8,38.800000000000004
wendell-smallwood,2019,0,174,64,1,9,0,9,23.4,6.4,29.799999999999997,38.8
darren-sproles,2019,0,244,24,1,6,0,6,30.4,2.4,32.8,38.8
adrian-peterson,2019,0,75,142,0,17,0,17,7.5,14.2,21.7,38.7
c-j-prosise,2016,1,19,208,0,17,0,17,1.9,20.8,21.7,38.7
c-j-ham,2019,0,8,149,0,17,1,17,0.8,20.9,21.7,38.7
kalen-ballage,2018,1,191,56,1,9,0,9,25.1,5.6,29.700000000000003,38.7
marcus-murphy,2018,0,250,26,0,11,0,11,25,2.6,27.6,38.6
tavon-austin,2017,1,159,47,1,13,0,13,21.9,4.7,25.599999999999998,38.6
kevin-white,2016,0,9,187,0,19,0,19,0.9,18.7,19.599999999999998,38.599999999999994
cordarrelle-patterson,2020,0,43,132,0,21,0,21,4.3,13.2,17.5,38.5
marcus-mariota,2018,2,252,21,2,1,0,1,37.2,2.1,37.300000000000004,38.300000000000004
bennie-fowler,2015,0,20,203,0,16,0,16,2,20.3,22.3,38.3
parris-campbell,2019,0,16,127,0,18,1,18,1.6,18.7,20.3,38.3
alex-erickson,2018,0,16,167,0,20,0,20,1.6,16.7,18.3,38.3
darwin-thompson,2020,0,128,65,1,7,1,7,18.8,12.5,31.3,38.3
royce-freeman,2018,0,170,72,0,14,0,14,17,7.2,24.2,38.2
justin-jackson,2019,0,270,22,0,9,0,9,27,2.2,29.2,38.2
ted-ginn,2010,0,39,163,0,12,1,12,3.9,22.3,26.2,38.2
raheem-mostert,2020,0,6,156,0,16,1,16,0.6,21.6,22.200000000000003,38.2
alex-erickson,2017,0,22,180,0,12,1,12,2.2,24,26.2,38.2
marquise-goodwin,2019,0,15,186,0,12,1,12,1.5,24.6,26.1,38.1
mike-davis,2017,1,50,131,1,15,0,15,11,13.1,23.1,38.1
andy-dalton,2014,1,183,18,2,1,1,1,30.3,7.8,37.1,38.1
desean-jackson,2019,0,12,159,0,9,2,9,1.2,27.9,29.099999999999998,38.099999999999994
dontrell-hilliard,2019,0,49,92,2,12,0,12,16.9,9.2,26.099999999999998,38.099999999999994
bilal-powell,2011,1,313,7,1,1,0,1,37.3,0.7,37,38
matt-ryan,2018,0,125,5,3,1,1,1,30.5,6.5,37,38
andy-dalton,2014,3,142,18,3,1,1,1,32.2,7.8,37,38
marquise-goodwin,2019,0,13,186,0,12,1,12,1.3,24.6,25.900000000000002,37.900000000000006
c-j-prosise,2017,0,172,87,1,6,0,6,23.2,8.7,31.9,37.9
ted-ginn,2014,0,48,190,0,14,0,14,4.8,19,23.8,37.8
travis-benjamin,2018,0,12,186,0,12,1,12,1.2,24.6,25.8,37.8
travis-benjamin,2018,0,11,186,0,12,1,12,1.1,24.6,25.700000000000003,37.7
deandre-washington,2016,0,91,115,0,17,0,17,9.1,11.5,20.6,37.6
de-anthony-thomas,2015,0,6,140,0,17,1,17,0.6,20,20.6,37.6
brian-hill,2019,1,157,69,0,10,1,10,15.7,12.9,27.6,37.6
alex-erickson,2017,0,16,180,0,12,1,12,1.6,24,25.6,37.6
desean-jackson,2019,0,7,159,0,9,2,9,0.7,27.9,28.599999999999998,37.599999999999994
de-anthony-thomas,2015,0,5,140,0,17,1,17,0.5,20,20.5,37.5
marquise-goodwin,2019,0,9,186,0,12,1,12,0.9,24.6,25.5,37.5
marquise-goodwin,2019,0,8,186,0,12,1,12,0.8,24.6,25.400000000000002,37.400000000000006
jakeem-grant,2019,0,20,164,0,19,0,19,2,16.4,18.4,37.4
malcolm-brown,2018,0,212,52,0,5,1,5,21.2,11.2,32.4,37.4
de-anthony-thomas,2015,0,4,140,0,17,1,17,0.4,20,20.4,37.4
adrian-peterson,2019,1,72,142,0,17,0,17,7.2,14.2,20.4,37.4
elijhaa-penny,2018,0,124,50,2,8,0,8,24.4,5,29.4,37.4
russell-wilson,2014,3,376,17,0,1,0,1,37.6,1.7,36.300000000000004,37.300000000000004
ameer-abdullah,2020,0,115,58,0,8,2,8,11.5,17.8,29.3,37.3
derek-carrier,2015,0,2,141,0,17,1,17,0.2,20.1,20.3,37.3
delanie-walker,2008,0,-2,155,1,10,1,10,5.8,21.5,27.3,37.3
ted-ginn,2010,0,29,163,0,12,1,12,2.9,22.3,25.2,37.2
malcolm-brown,2016,1,246,46,1,3,0,3,30.6,4.6,34.2,37.2
